filename,title,description,brand,model,engine_type,engine_configuration,vehicle_type,fuel_type,engine_state,turbo_supercharged,is_car
1hOz9e9JAQA_30_40.wav,cummins N 14 plus engine,"http://yassineroy.webs.com
cummins n 14 plus on kenworth super 953
oilfield truck",Kenworth,Super 953,Cummins N14 Plus,inline-6,oilfield truck,diesel,none,yes,no
1hPPwSVRXeM_30_40.wav,2.2 ecotec engine knock...any ideas?,"Replaced cam phasers, timing chain guides and tentioner and cam actuator solonoid ..",none,none,2.2 Ecotec,inline-4,none,gasoline,running,no,yes
1h_MggtPdjo_30_40.wav,Xombie in-air engine relight looking down,Masten Space Systems first in-air engine relight from the downward facing vehicle camera.,Masten Space Systems,Xombie,none,none,vertical takeoff and landing (VTOL) testbed,none,running,no,no
1hsZAwOoGzQ_17_27.wav,clio 182 engine whine,,Renault,Clio 182,F4R,inline-4,hot hatch,gasoline,running,no,yes
1i3ni_oYbcY_25_35.wav,Pershing tank M26 heat up engine,"Processing to heat up the Ford GAA V8 500 HP engine of the Pershing M 26 ""From Hell"" of the Brussels' Royal Army Museum. Mise à T° du moteur Ford GAA V8 de 500 cv.du Pershing M 26 ""From Hell"" du Musée Royal de l'Armée de Bruxelles.",Pershing,M26,Ford GAA,V8,tank,gasoline,running,no,no
1iK9FP1ltuE_30_40.wav,1998 Grand Am 2.4L Engine,2.4L (Twin Cam) running before being pulled from the car.,Pontiac,Grand Am,2.4L Twin Cam,inline-4,sedan,gasoline,running,no,yes
1iOqae-sOtw_29_39.wav,"1/4 scale Blown ""Stinger 609"" V8 engine built by Gary Conley",,Conley,Stinger 609,Stinger 609,V8,scale model engine,gasoline,none,yes,no
1iS5BCgfY60_30_40.wav,Cummins ISX DPF Engine Running,New 2004 Cummins ISX DPF Engine Running. ESN: 79275297. CPL 3167. 600HP. Our inventory tag number is 500-12882. For more information and pricing please call Frontier Truck Parts (866)241-2110 or visit us online www.frontiertruckparts.com for more information. We have hundreds of diesel engines and thousands of heavy duty truck parts on the shelf ready to ship!,Cummins,ISX,ISX,inline-6,truck,diesel,running,yes,no
1irR5Fv6Qr4_1_11.wav,Stilo 3.0 V6 24V engine test.,Stilo 3.0 V6 24V engine test.,Fiat,Stilo,none,V6,hatchback,gasoline,running,no,yes
1j_tMXC9k_k_0_10.wav,"6.1l HEMI V-8 Lifter\Header noise, HEADER to \ TOP of block (lifters)",Currently under repair.,none,none,6.1L HEMI,V-8,muscle car,gasoline,none,no,yes
1jxHF6cYaVI_30_40.wav,pierwsze odpalenie buick riviera boattail first engine start up big block V8 is running,pierwsze odpalenie buick riviera boattail,Buick,Riviera Boattail,none,V8,muscle car,gasoline,running,no,yes
1k9FK5QFPDo_21_31.wav,1966 MGB running engine at tail pipe,camera at rear of car,MG,MGB,B-Series,inline-4,sports car,gasoline,running,no,yes
1kb-xNSklTc_30_40.wav,VW Golf III 1.9 TDI 90KM,,Volkswagen,Golf III,1.9 TDI,inline-4,hatchback,diesel,none,yes,yes
1kjaygr3EJE_20_30.wav,Ronco de um motor V12 Detroit,"Motorzão V12, marca Detroit, de um guindaste Manitowoc",Detroit Diesel,none,none,V12,crane,diesel,running,none,no
1kqxjQKy0rw_30_40.wav,Healthy AMC 360 new engine startup and running in my jeep CJ 5.,"My 1976 CJ-5 that I'm restoring. Getting close to completion. Few hours after breaking in engine and cam. Built AMC 360, 9.5:1 comp, .040"" over with Summit 8601 .496""/.521"" lift cam, cloyes double roller timing chain, ported heads with 3 angle valve job, Scorpion roller rockers, Offenhauser 360 intake, Carter AFB carb, HEI ignition, Summit fenderwell headers, and flowtech purple hornie mufflers.",Jeep,CJ-5,AMC 360,V8,SUV,gasoline,running,no,yes
1krm09AGVfg_30_40.wav,PowerTec Supercharger on an LS3 engine dyno run,Our first shakedown run on the PowerTec twin screw supercharger installed on an LS3 engine.   Our low boost pulley made 6psi and over 550hp SAE corrected.,none,none,LS3,V8,none,gasoline,running,yes,yes
1ktln4frQTc_25_35.wav,1996 Passat TDI Engine,"TDI engine with a 5 speed. Engine/tranny for sale. Water pump leaks, clutch hydraulics has air in the lines.",Volkswagen,Passat,TDI,inline-4,sedan,diesel,off,yes,yes
1kz5NPYIJdA_30_40.wav,1985 470 4 cylinder 170 HP inboard Mercruiser Engine,Sound quality is not that good.,Mercruiser,470,470,inline-4,inboard marine engine,gasoline,none,no,no
1llNz7oLjM8_11_21.wav,Mitsubishi Jeep 4DR5 Engine First injector test,Mitsubishi Jeep 4DR5 Engine First injector test,Mitsubishi,Jeep,4DR5,inline-4,SUV,diesel,none,no,yes
1mF5eyI05Zw_24_34.wav,cls 500 Renntech Exhaust and Headers engine start,,Mercedes-Benz,CLS 500,M113,V8,sedan,gasoline,running,no,yes
1mJ2oNX7meM_18_28.wav,Mercedes Benz 250 T  W123  1978  Engine run .,,Mercedes-Benz,250 T W123,none,inline-6,wagon,gasoline,running,no,yes
1mcPpim5Ej8_24_34.wav,"ATSF 3751 Steam Engine Buena Park, CA","ATSF 3751 Steam Special 6-1-2008 at Buena Park, CA",ATSF,3751,steam engine,none,steam locomotive,coal/oil (steam),running,no,no
1n3Us68nQIY_18_28.wav,2010 Funny Car Fever Sacramento Jolly Rogers Nostalgia Rear Engine Dragster Test,Todd Lesenko in a rare appearance at Sacramento Raceway in his Jolly Rogers Nostalgia Rear Engine Dragster.,none,Funny Car,none,V8,dragster,none,running,supercharged,yes
1nYi9kRxmCI_40_50.wav,Honda Accord 2002 Misfire,,Honda,Accord,none,inline-4,sedan,gasoline,running,no,yes
1nff065_s60_30_40.wav,VW Aerovee Engine run up with Slick Magneto #2,http://www.ioffer.com/i/382580946?buyer_view=true,VW,Aerovee,Aerovee,flat-4,aircraft engine,gasoline,running,no,no
1ngv1Zb37Dg_3_13.wav,Smoke rings from Old Fairbanks Morse 34 hp Diesel Engine,Fairbanks Morse Diesel Engine,Fairbanks Morse,none,none,none,stationary engine,diesel,running,no,no
1nkSXiU6BRw_40_50.wav,Carburador do VW Fusca no  LADA Niva,,Lada,Niva,none,inline-4,SUV,gasoline,none,no,yes
1nomJmaUckI_14_24.wav,Golf cart with streetbike engine,"Just got it in and running, first time starting",none,Golf cart,none,none,golf cart,gasoline,running,none,no
1o7MviFn-oI_28_38.wav,Vintage Aircraft Takeoff (no music) LOVE That BIG Engine Sound!,"A beautiful Vintage Aircraft taking off from the Gainesville Airport at the Texas Vintage Aircraft Association Fly-in.

Subscribe to our Website: http://FunPlacesToFly.com/Subscribe

CLICK HERE for Full List of our Video Equipment
https://funplacestofly.com/videoequipment

CHECK OUT OUR AMAZON STORE!
https://www.amazon.com/shop/funplacestofly

Let us shoot your next video! https://funplacestofly.com/video
Become a Patron today! https://www.patreon.com/funplacestofly

VIDEO STUFF:
Sony HDR-CX900 Handycam Camcorder: http://amzn.to/2yDpARP
GoPro Session 5: https://amzn.to/2DrI8J0
GoPro Hero 7 Black: https://amzn.to/2Gt19vm
Record ATC and Intercom: https://amzn.to/2Uw2oir
Propellor Filters: https://amzn.to/2UwqWYt
Aircraft Camera Mounts and Accessories: http://amzn.to/2yzYEFA
Nflightcam Strut Clamp Mount: http://amzn.to/2rXFxio
Dual Twin Camera Mount for GoPros: https://amzn.to/2ITsfuX
Assorted Aircraft Audio Cables: http://amzn.to/2Fyfs0S
Video Software: http://amzn.to/2FxdptU
Zulu3 Aviation Headset for Audio: https://amzn.to/2pUv1Jk

GO FLYING:
Aviation Events: https://funplacestofly.com/events
Place to fly Your Airplane: https://funplacestofly.com/placestofly

AVIATION STUFF:
The Best Aviation Headsets!: https://amzn.to/2UumRE1  
Pilot Supplies and Gifts: https://funplacestofly.com/shop
Aircraft Tools: http://funplacestofly.com/tools
Learn How to FLY! https://funplacestofly.com/flighttraining
ADS-B - Are you Ready?: https://funplacestofly.com/adsb

FOLLOW US:
Facebook: https://facebook.com/FunPlacesToFly
Twitter: https://twitter.com/FunPlacesToFly
Pinterest: https://www.pinterest.com/FunPlacesToFly
Instagram: https://www.instagram.com/FunPlacesToFly

DISCLAIMER:
All events, fun places to fly, suggested flying destinations shown on our videos or listed on our websites are provided by the general public. We do not verify or check out any event or destinations that are submitted to our website for display. If you decide to fly your aircraft into one of the locations listed, you do so at your own risk. Some information displayed may not be accurate or current and should not be considered valid for navigation, flight planning, or for use in flight. Please consult official publications for current and correct information. Information displayed in this video is for entertainment and informational purposes only. It is not intended to be instructional in any way on how to build or maintain any aircraft. The opinions expressed in our videos are our own or from a contributor.  We are NOT liable for any damage to your aircraft or injury incurred as a result of following our tips, advice or instructions. We are not aircraft or aviation professionals or certified technicians. We are simply aviation enthusiasts who have a desire to share what we learn with others.

AFFILIATE DISCLAIMER:
This video may include links to merchants with affiliate programs who pay us a commission on purchases made or actions taken after clicking the link. We are a participant in the Amazon Services LLC Associates Program. As an Amazon Associate we earn from qualifying purchases. We are also an affiliate with Rod Machado's Aviation Learning Center.

Background Music Rights Purchased from PremiumBeat.com and EpidemicSound.com.
#avgeek #pilotlife #aviationlovers",none,none,none,none,vintage aircraft,none,accelerating,none,no
1oS8LPHD3Mw_26_36.wav,vr6 mk3 blow engine crazy burnout!,,Volkswagen,Golf Mk3,VR6,VR6,hatchback,gasoline,running,none,yes
1on3a4zaWGA_30_40.wav,Hillsborough Fire Rescue Engine 5 responding,Florida Hillsborough Fire Rescue responding to a Medical,none,none,none,none,fire engine,diesel,accelerating,yes,no
1oyaV6tUuFc_29_39.wav,My vintage speed -inspired aircooled VW engine,"My vintage speed -inspired engine. This is not a period correct setup. 

1300 DP engine w/ 30hp fanshroud 
Solex/Brosol dual carbs
Knecht oil bath filters 
Mr. Wob made Abarth -exhaust 
Malpassi fuel pressure regulator 
Pertronix flamethrower 
Bosch regulator",VW,none,1300 DP,flat-4,none,gasoline,none,no,yes
1pPKG302Xno_30_40.wav,1999 Ford Lightning engine knock,This video was uploaded from an Android phone.,Ford,F-150 SVT Lightning,Triton 5.4L V8,V8,truck,gasoline,running,supercharged,no
1qJaXSFjMfw_30_40.wav,NGH GF 38 Engine Run-In,"Fitted to a Black Horse Feisler Storch, the GF38 gets its first run. As per the instructions it's running on 25:1 fiel:oil mix.",Black Horse,Feisler Storch,NGH GF 38,none,RC plane,gasoline,running,no,no
1qLLfWF-wAk_30_40.wav,Seffle semidiesel marine engine 110FV and 4hk 1913,"My cousin has fun revving his 110FV + my own Seffle 4hk engine 1913

Filmed a Gammelvala in Brunskog 2008.",Seffle,none,"110FV, 4hk",none,marine engine,semidiesel,revving,no,no
1qQIvXDJ8d4_9_19.wav,Witch Fire Engine 3 Little Italy San Diego Fire,Engineer Mike Nizic Monday October 22 in Rancho Bernardo 5am.,none,none,none,none,fire engine,none,none,none,no
1qgoNqMLc4U_30_40.wav,Vire 7 Engine,,Vire,7,none,inline-1,marine engine,gasoline,none,no,no
1r0gynr3K5U_30_40.wav,wildpantera.com engine bay and take-off,Race-track vids coming soon .... see http://wildpantera.com,none,Pantera,none,V8,sports car,gasoline,accelerating,none,yes
1rJUSXerop0_22_32.wav,62 impala 327 TURBO FIRE engine.,,Chevrolet,Impala,327 Turbo-Fire,V8,muscle car,gasoline,none,no,yes
1s9v6KYQLjM_0_10.wav,corsa vxr chatter,my new corsa vxr with dv,Vauxhall,Corsa VXR,none,inline-4,hot hatch,gasoline,running,yes,yes
1sAdC4A1dHM_2_12.wav,Nissan Patrol with Skyline GT-R engine,,Nissan,Patrol,RB26DETT,inline-6,SUV,gasoline,none,yes,yes
1sseyHA7lqI_30_40.wav,Lazair Pioneer Engine Test Run,"Test run of right engine, after being stored for 12 years.",Lazair,Pioneer,none,none,ultralight aircraft,gasoline,running,no,no
1tjuuzwhGa8_11_21.wav,AllNew Dmax Vcross 3.0 ดัน+ยก  By Pro Engine  [BurnOut],"Isuzu All New Dmax Vcross 3.0 VGSTurbo

ดันราง ECU=SHOP : Cube 
ยกหัวฉีด ECU=SHOP Junior Mark III 

Tune By ช่างโบ้ทจัดหั้ย 
Service By Pro Engine , Chiangmai 
สนใจติดต่อ 083-1560455 ช่างโบ้ท .",Isuzu,D-Max V-Cross,3.0 VGSTurbo,inline-4,pickup truck,diesel,revving,yes,no
1u4lusITYQw_25_35.wav,starcraft 1600 powered by 90HP 2stroke tohatsu engine,my boat in Adriatic sea-Croatia,Starcraft,1600,none,none,boat,gasoline,running,no,no
1u5XYsSikJM_16_26.wav,1st Test Session for twin engine R53 MINI Cooper,"Jacques Andres of Bay Bridge Bimmers and Minis of Oakland, CA.has designed and built a twin engine R53 (MCS) Enduro Mini Cooper to drive in the 25 Hours of Thunderhill. With an estimated HP of 520+ this little monster really gets it on. During the test session we could see that all the sychronizing of engines, throttle, shifting, etc were working perfectly. What a fun thing to watch as it keeps up with the :big boys"" under accelleration",MINI,R53 Cooper S,none,inline-4,hatchback,gasoline,accelerating,supercharged,yes
1uTnWkTP9a0_24_34.wav,mini r56 engine knocking (death rattle),mini r56 engine knocking (death rattle),Mini,R56,none,inline-4,hatchback,gasoline,running,yes,yes
1uZfFAv_Zn8_16_26.wav,Volksrod first engine test,after alot of building this was the moment my vw volksrod came to life.,Volkswagen,Volksrod,none,flat-4,rod,gasoline,running,none,yes
1u_zpAel20E_27_37.wav,BMW E12 engine test,OMG,BMW,E12,none,inline-6,sedan,gasoline,running,no,yes
1vIMuSKXi8Q_22_32.wav,Murano : Cold start engine noise,"After getting a misfiring code P0305, engine started making this noise the first couple of seconds it's turned on.",Nissan,Murano,VQ35DE,V6,SUV,gasoline,running,no,yes
1vN9LGGdxg0_30_40.wav,Running 1975 Chevy Corvette Small Block 350 Engine L48 3970010- SOLD,"Very nice running 350 removed from a 1975 Corvette. The mileage is unknown but it runs very strong with no weird noises, knocks, or smoking. Located in SF Bay Area, $700
Craigslist Ad Listing:
http://sfbay.craigslist.org/eby/pts/4900726021.html",Chevrolet,Corvette,Small Block 350 L48,V8,muscle car,gasoline,running,no,yes
1vUeHGou9LA_0_10.wav,Стук заслонок впускного коллектора двиг. F18D3,"Стук заслонок системы изменения геометрии впускного коллектора. Болезнь двигателя  F18D3. (он же LDA).
На видео работа на холостом ходу непрогретого двигателя. С прогревом стук как правило не пропадает..",Chevrolet,Cruze,F18D3,inline-4,sedan,gasoline,idle,no,yes
1w4y1APGjaI_27_37.wav,"VW ""CT"" Engine - Head or cylinder stud problem?","Random video exhibiting a symptom of engine trouble which was finally investigated in a bit more depth this weekend on the van.

The ""chuffing"" or ""ticking"" noise you can hear here (no pun intended...) is the point of interest.  This is only really obvious at low revs when the engine is under load - above that it gets pretty much drowned out.  It's completely inaudible from inside the van with the engine cover in place.

This appears to be coming from the vicinity of cylinder number four.  When the engine turns over, it sounds like there's one cylinder which is somewhat down on compression, combined with a ""wheezing"" noise - so something isn't right somewhere.

Current advise seems to be suggesting that a broken head stud is the most likely cause...We'll see I guess once further investigation has taken place.

This is *not* a leaking exhaust manifold gasket.

Despite this however the engine runs well!",Volkswagen,none,CT,flat-four,van,gasoline,running,no,no
1wLvS4UG05Y_20_30.wav,BRZ Full Blown Turbo dyno run.,brz,Subaru,BRZ,FA20,flat-4,JDM,gasoline,accelerating,yes,yes
1wXyarewk3I_20_30.wav,trailblazer knock,my 2005 trailblazer 4.2l i6.  knock that sounds like it is coming from the tq converter.,Chevrolet,TrailBlazer,LL8,inline-6,SUV,gasoline,running,no,yes
1wcfSIqh8wY_0_10.wav,"V65 Sabre -84, VF1100S","Engine startup february 2009, after an complete rebuild.

Yes, the Yoshis with competition baffles are much louder than street legal baffles, right now Im using Supertrapp on my V65, and saving the Yoshi pipes carefully, since they are very hard to find in nice shape these days  :-)",Honda,VF1100S V65 Sabre,VF1100S,V4,motorcycle,gasoline,running,no,no
1wh-X4Kg4SQ_27_37.wav,greaves engine fitted by royal enfield.mp4,graves engine fitted by royal enfield,Royal Enfield,none,Greaves,single-cylinder,motorcycle,diesel,none,no,no
1x9yqrCAhCA_30_40.wav,TOYOTA COROLLA AE92 4AF 1.6 16VALVE  ENGINE DRAGRACE,OCTOBER DRAG RACE DAVAO CITY,Toyota,Corolla AE92,4AF,inline-4,sedan,gasoline,accelerating,no,yes
1xR98BsdTn8_30_40.wav,Aygo 4 ef-te engine start 2,Aygo with 4 ef-te engine start,Toyota,Aygo,4E-FTE,inline-4,hatchback,gasoline,running,yes,yes
1xW9gsQh5cM_30_40.wav,Jeep WJ engine noise,"my 99 Grand Cherokee with a strait 6 has a ticking sound coming from the engine. The ticking is present at all times, cold and normal operating temps. When I accelerate the sound speeds up and starts to sound like a wine. There are no codes, the vacuum test reads steady at 15 lbs. (19lbs. at sea level), and compression test was 120-150-145-120-145-148, no change with the wet test. The best way I can describe the sound is similar to a diesel engine but not as loud. Do you think this is from an exhaust leak, a problem with the valves, timing, lifters, or something else?",Jeep,Grand Cherokee WJ,none,inline-6,SUV,gasoline,accelerating,no,yes
1xhMLMD3_Rw_30_40.wav,AFN engine with MSA15 ecu (immo off) for T25,This is the AFN engine I am going to fit to my T25 transporter with a DHL code gearbox and an adapter plate from ultimate engineering. It's running the original MSA15 Ecu from the 1998 donor VW Sharan,VW,T25 Transporter,AFN,inline-4,van,diesel,running,yes,no
1xzJH6Bq8ps_16_26.wav,M8 hercules jxd engine test.,prova motore M8 hercules JXD.Ottimo! very good test of M8 engine.,JXD,Hercules,M8,none,none,none,running,none,no
